# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  hmm/phage-family-interpro-v4.hmm
# target sequence database:        phagescope/Genbank.fasta
# output directed to file:         output/Genbank_hmmout.txt
# per-seq hits tabular output:     output/Genbank_hmmout.tbl.txt
# show alignments in output:       no
# sequence reporting threshold:    E-value <= 0.001
# number of worker threads:        50
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       phage-family-interpro-v4  [M=997]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence   Description
    ------- ------ -----    ------- ------ -----   ---- --  --------   -----------
   8.6e-236  788.9   0.0   9.7e-236  788.8   0.0    1.0  1  AIK67593.1  
   1.1e-235  788.6   0.0   1.2e-235  788.5   0.0    1.0  1  AFR52569.1  
   1.2e-235  788.5   0.0   1.3e-235  788.3   0.0    1.0  1  AFX93694.1  
   1.8e-235  787.9   0.0     2e-235  787.7   0.0    1.0  1  ABY70996.1  
   1.4e-231  775.0   0.1   1.6e-231  774.8   0.1    1.0  1  AIM51235.1  
     2e-223  748.0   0.0   2.4e-223  747.7   0.0    1.0  1  AGC35521.1  
   7.7e-221  739.5   0.0   8.6e-221  739.3   0.0    1.0  1  AFP33672.1  
     3e-216  724.3   0.9   1.5e-215  721.9   0.9    1.8  1  AGZ17778.1  
   3.4e-214  717.4   0.0   3.8e-214  717.3   0.0    1.0  1  AFE86132.1  
   5.2e-213  713.5   0.1   6.3e-213  713.3   0.1    1.0  1  AID17660.1  
   4.8e-209  700.4   0.0   5.3e-209  700.3   0.0    1.0  1  AHB12124.1  
   5.7e-208  696.9   4.6   6.3e-208  696.7   4.6    1.0  1  AGE60589.1  
   1.5e-206  692.2   0.0   1.6e-206  692.0   0.0    1.0  1  ABM63398.1  
   8.3e-204  683.1   0.1     1e-203  682.8   0.1    1.0  1  AHB12176.1  
   8.4e-204  683.1   0.0     1e-203  682.8   0.0    1.0  1  AHX01212.1  
   9.5e-203  679.6   0.0   1.2e-202  679.3   0.0    1.0  1  AJQ21032.1  
     2e-201  675.2   0.0   6.6e-201  673.5   0.0    1.7  1  AHN84679.1  
   2.6e-201  674.8   0.0   3.2e-201  674.5   0.0    1.0  1  AJQ21086.1  
   7.7e-200  669.9   0.0   9.5e-200  669.6   0.0    1.0  1  ACY66709.1  
   1.4e-199  669.0   0.0   1.6e-199  668.9   0.0    1.0  1  AGC35603.1  
   1.4e-199  669.0   0.0   1.6e-199  668.9   0.0    1.0  1  AGC35663.1  
   2.3e-199  668.4   0.0   2.6e-199  668.2   0.0    1.0  1  AGC35961.1  
   2.3e-199  668.4   0.0   2.6e-199  668.2   0.0    1.0  1  AGC36015.1  
   4.7e-194  650.8   0.0   5.8e-194  650.5   0.0    1.0  1  ACP44096.1  
   2.9e-192  644.9   0.0   3.3e-192  644.7   0.0    1.0  1  ACE75775.1  
   5.2e-191  640.7   0.0   5.8e-191  640.6   0.0    1.0  1  AGW43609.1  
   6.1e-191  640.5   0.0   6.9e-191  640.3   0.0    1.0  1  AEX65868.1  
   2.4e-186  625.3   0.0   2.7e-186  625.1   0.0    1.0  1  AGK86693.1  
   1.5e-185  622.6   0.0   1.7e-185  622.5   0.0    1.0  1  AEZ65095.1  
   5.6e-183  614.1   0.0   6.9e-183  613.8   0.0    1.0  1  AGZ17271.1  
   3.5e-178  598.2  13.1   4.5e-178  597.9  13.1    1.0  1  AGE60541.1  
   9.3e-178  596.8   0.0     1e-177  596.7   0.0    1.0  1  AGK86720.1  
   4.1e-169  568.2   0.0     6e-169  567.7   0.0    1.3  1  ABK00180.1  
   1.7e-167  562.9   0.0   1.9e-167  562.7   0.0    1.0  1  AGY47998.1  
   1.2e-162  546.8   0.4   1.5e-162  546.5   0.4    1.0  1  AAX44193.1  
   1.5e-162  546.5   0.0   1.7e-162  546.3   0.0    1.0  1  AEZ65066.1  
   4.2e-162  545.0   0.0   5.1e-162  544.7   0.0    1.0  1  AGK86519.1  
   1.2e-161  543.5   0.0   1.3e-161  543.3   0.0    1.0  1  AGC35317.1  
   6.6e-161  541.1   0.0   7.4e-161  540.9   0.0    1.0  1  ADQ12732.1  
   7.9e-161  540.8   0.0   8.8e-161  540.6   0.0    1.0  1  AFV51009.1  
   2.9e-160  538.9   0.0   3.2e-160  538.8   0.0    1.0  1  AFY63147.1  
   3.6e-160  538.6   0.0     4e-160  538.5   0.0    1.0  1  AHY26803.1  
     6e-160  537.9   0.0   7.3e-160  537.6   0.0    1.0  1  AGK86619.1  
   1.4e-157  530.1   0.1   1.6e-157  529.8   0.1    1.0  1  ADP00025.1  
   2.8e-153  515.8   0.0   3.1e-153  515.7   0.0    1.0  1  AIM40530.1  
   1.3e-150  507.0   0.3   1.5e-150  506.7   0.3    1.0  1  ADP00231.1  
   1.5e-143  483.6   1.6   6.7e-138  464.9   0.1    2.6  2  AHK11936.2  
   3.8e-113  383.0   0.0   4.6e-113  382.7   0.0    1.0  1  AHC94050.1  
   4.1e-113  382.9   2.1   5.3e-113  382.5   2.1    1.1  1  AGG58316.1  
   1.7e-101  344.4   4.4   5.3e-101  342.8   4.4    1.8  1  AFK66671.1  
    2.3e-99  337.3   2.9    3.2e-99  336.9   2.9    1.1  1  AGO47220.1  
    2.3e-99  337.3   2.9    3.2e-99  336.9   2.9    1.1  1  AGO48716.1  
    2.3e-99  337.3   2.9    3.2e-99  336.9   2.9    1.1  1  AGO49086.1  
    5.7e-97  329.4   1.6    4.6e-96  326.4   1.6    1.9  1  AHC94049.1  
    2.7e-63  217.9   0.0    8.6e-61  209.7   0.0    2.1  1  AAL71578.1  
    2.9e-50  174.8   1.4    7.1e-36  127.2   0.1    2.1  2  AHV82643.1  
    5.5e-50  173.9   0.8    7.9e-48  166.7   0.8    2.1  1  AEL79624.1  
    7.8e-49  170.1   1.1    2.3e-34  122.2   0.1    2.1  2  AGV99297.1  
    4.4e-48  167.6   0.0    6.7e-46  160.4   0.0    2.1  1  AFV29108.1  
    1.2e-47  166.1   0.0      2e-45  158.8   0.0    2.2  1  AFR51970.1  
    1.2e-47  166.1   0.0      2e-45  158.8   0.0    2.2  1  AHN83427.1  
    1.5e-47  165.8   0.0    2.3e-45  158.6   0.0    2.2  1  AGC31526.1  
    8.4e-44  153.4   0.3    2.4e-35  125.5   0.0    2.8  3  AHI60080.1  
    1.6e-40  142.6   2.2    3.7e-26   95.0   0.0    3.4  3  ADU79161.1  
    4.5e-40  141.1   2.6    4.5e-31  111.3   0.1    3.0  2  AGF88137.1  
    7.4e-40  140.4   1.7    1.9e-31  112.5   0.2    3.0  2  AGF88338.1  
    8.9e-40  140.1   0.2    7.1e-32  113.9   0.0    3.0  2  AGY48088.1  
    1.3e-39  139.6   3.5    2.9e-32  115.2   0.3    3.0  2  AIX12378.1  
    5.8e-38  134.1   0.1    3.4e-36  128.2   0.1    2.7  1  AGI61842.1  
    6.9e-38  133.9   0.1    4.2e-36  127.9   0.1    2.8  1  AGI61766.1  
    5.1e-37  131.0   0.5    2.7e-35  125.3   0.1    2.0  2  AHB79473.1  
    7.9e-37  130.3   1.6    4.4e-29  104.7   0.2    3.2  3  AEJ81550.1  
    3.6e-35  124.9   3.1      2e-26   95.9   0.7    3.0  2  AIU44277.1  
    2.7e-29  105.4   3.0    9.4e-23   83.7   0.0    2.9  3  AKC04825.1  
    3.4e-29  105.0   3.3    9.4e-23   83.7   0.0    2.9  3  AFO70521.1  
    3.9e-29  104.9   3.6    1.2e-22   83.4   0.0    2.9  3  AIZ94865.1  
    4.4e-29  104.7   3.5    1.2e-22   83.4   0.0    2.9  3  AIZ94773.1  
    4.4e-29  104.7   3.5    1.2e-22   83.4   0.0    2.9  3  AIZ94956.1  
    3.9e-26   95.0   0.1      4e-26   94.9   0.1    1.0  1  AHC56531.1  
    7.1e-26   94.1   0.1    7.4e-26   94.0   0.1    1.0  1  AHC93968.1  
    4.4e-25   91.5   5.6    3.7e-24   88.4   0.5    2.1  2  ABG21556.1  
    9.3e-25   90.4   0.0    1.1e-24   90.2   0.0    1.0  1  AJF40676.1  
    4.1e-22   81.6   2.2    1.4e-16   63.3   0.1    3.2  3  AGV99217.1  
    4.5e-22   81.5   0.9    2.5e-09   39.3   0.2    3.5  3  ACL81284.1  
    2.1e-20   75.9   2.2    8.7e-10   40.8   0.3    3.5  2  ACL81364.1  
    4.7e-20   74.8   0.6    2.2e-09   39.5   0.1    3.6  3  AHX01026.1  
    8.4e-20   74.0   0.0    4.1e-18   68.4   0.0    3.0  2  ABR68713.1  
    4.3e-19   71.6   1.2    1.4e-08   36.8   0.3    3.7  3  AID16833.1  
    1.9e-18   69.5   1.6    7.7e-17   64.2   1.8    3.0  2  AEJ81377.1  
    1.9e-18   69.5   1.6    7.7e-17   64.2   1.8    3.0  2  AEJ81467.1  
    6.7e-16   61.1   0.0      4e-07   32.0   0.0    3.9  4  AII26787.1  
    4.6e-15   58.3   2.0    4.8e-08   35.1   0.0    2.9  3  AIX13180.1  
    1.2e-14   56.9   1.6      6e-14   54.6   1.6    1.9  1  AEJ81547.1  
    2.8e-14   55.7   0.0    3.5e-08   35.5   0.0    3.1  2  AHJ10567.1  
    4.4e-14   55.0   1.7    8.9e-14   54.0   1.7    1.5  1  AHI60078.1  
    6.6e-14   54.5   0.1    7.8e-14   54.2   0.1    1.1  1  ADU79156.1  
    2.9e-13   52.4   0.0    3.9e-13   51.9   0.0    1.2  1  AGY48085.1  
    1.3e-12   50.2   2.7    3.2e-12   48.9   2.7    1.6  1  AIU44276.1  
    1.4e-12   50.0   1.1    5.1e-12   48.2   1.1    1.8  1  AAL71577.1  
    2.4e-12   49.3   0.8    1.3e-11   46.8   0.6    2.0  1  AIX12375.1  
    3.2e-12   48.9   1.8    1.3e-11   46.8   1.8    1.8  1  AHC56530.1  
    3.2e-12   48.9   1.8    1.3e-11   46.8   1.8    1.8  1  AHC93967.1  
    6.1e-11   44.6   0.4    6.9e-10   41.1   0.4    2.0  1  AHX01036.1  
    6.9e-11   44.5   0.5    6.9e-10   41.2   0.4    2.0  1  AID16824.1  
    1.3e-10   43.6   1.6    5.5e-10   41.5   1.1    2.0  1  AGF88133.1  
    1.3e-10   43.6   1.6      8e-10   40.9   1.3    2.1  1  AGF88335.1  
    1.1e-09   40.5   0.0      0.001   20.7   0.0    2.1  2  AHC56533.1  
    1.1e-09   40.5   0.0      0.001   20.7   0.0    2.1  2  AHC93970.1  
    6.2e-09   38.0   0.5    6.1e-08   34.7   0.5    2.0  1  ACL81274.1  
    1.2e-08   37.1   0.4    1.9e-08   36.4   0.4    1.4  1  AHN83429.1  
    1.2e-08   37.0   2.1    2.1e-08   36.3   1.8    1.5  1  AFV29111.1  
    2.8e-08   35.8   2.5    3.2e-08   35.6   1.8    1.5  1  AFR51968.1  
    2.9e-08   35.8   2.4    5.4e-08   34.9   2.0    1.6  1  AHV82641.1  
    6.5e-08   34.6   0.2    6.5e-08   34.6   0.2    3.0  2  ABG21575.1  
    1.8e-07   33.2   0.0    1.9e-07   33.1   0.0    1.0  1  AHB79474.1  
      2e-07   33.0   2.4      4e-07   32.0   2.3    1.6  1  AGV99295.1  
      4e-07   32.0   0.7      8e-06   27.7   0.7    2.0  1  AJF40678.1  
    6.2e-07   31.4   1.0    3.6e-05   25.5   1.0    2.1  1  AIZ94861.1  
    6.2e-07   31.4   1.0    3.6e-05   25.5   1.0    2.1  1  AIZ94952.1  
    6.5e-07   31.3   0.3    4.2e-06   28.6   0.3    1.9  1  ACL81356.1  
    6.8e-07   31.2   1.1    4.2e-05   25.3   1.0    2.1  1  AIZ94769.1  
    6.9e-07   31.2   1.1      4e-05   25.4   1.1    2.1  1  AIX13174.1  
    7.5e-07   31.1   1.2    4.3e-05   25.3   1.2    2.1  1  AKC04827.1  
    7.5e-07   31.1   1.2    4.3e-05   25.3   1.2    2.1  1  AFO70518.1  
    1.1e-06   30.5   2.9    1.6e-06   30.0   2.9    1.5  1  AGC31525.1  
    2.5e-06   29.4   2.0    4.7e-06   28.5   1.7    1.6  1  AEL79622.1  
    3.8e-06   28.8   7.0    0.00058   21.5   7.0    2.2  1  AGI61764.1  
    3.8e-06   28.8   7.0    0.00058   21.5   7.0    2.2  1  AGI61840.1  
    5.8e-06   28.2   7.6    0.00015   23.5   1.4    2.2  2  AJF40674.1  
    6.4e-06   28.0   2.7    8.6e-06   27.6   2.7    1.5  1  AHB79471.1  
    8.8e-06   27.6   0.1      1e-05   27.3   0.1    1.1  1  AIX13178.1  


Domain annotation for each sequence:
>> AKA61565.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1030.1   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> AKA61642.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1030.1   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> AFQ97035.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1026.1   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> AKA62124.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1025.0   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> ACD75668.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1024.7   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> AIM40350.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1024.0   0.0         0         0     151     996 ..       8     883 ..       1     884 [] 0.97

>> ACF32352.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1022.4   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> ACY75835.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1022.4   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> ACF15837.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1014.3   0.2         0         0     153     996 ..       9     905 ..       1     906 [] 0.97

>> ACF15888.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1014.0   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> AFK13398.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1013.1   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> AGB07325.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1013.1   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> AGC35464.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1013.1   0.0         0         0     152     996 ..       8     882 ..       1     883 [] 0.97

>> AEH41021.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1011.4   0.1  4.5e-306  5.5e-303     153     996 ..       9     905 ..       1     906 [] 0.97

>> AIM41063.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1011.3   0.0  4.8e-306  5.7e-303     152     996 ..       8     882 ..       1     883 [] 0.97

>> QJT70354.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1010.6   0.0  8.1e-306  9.7e-303     152     996 ..       8     882 ..       1     883 [] 0.97

>> ACY66666.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ! 1010.3   0.1  9.4e-306  1.1e-302     153     996 ..       9     905 ..       1     906 [] 0.97

>> AFV51444.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  989.2   0.0  2.3e-299  2.7e-296     154     996 ..      10     882 ..       3     883 .] 0.96

>> AGY36902.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  953.9   0.0  1.1e-288  1.3e-285     153     996 ..      10     882 ..       1     883 [] 0.95

>> ACV32460.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  953.8   0.0  1.2e-288  1.4e-285     153     996 ..      10     882 ..       1     883 [] 0.96

>> ACF15731.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  953.6   0.0  1.3e-288  1.6e-285     153     996 ..      10     882 ..       1     883 [] 0.95

>> AJF40472.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  951.9   0.0  4.3e-288  5.2e-285     153     996 ..      10     882 ..       1     883 [] 0.95

>> AJF40494.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  950.2   0.1  1.4e-287  1.6e-284     153     996 ..      10     882 ..       1     883 [] 0.96

>> ACF15684.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  947.9   0.0  6.8e-287  8.1e-284     153     996 ..      10     882 ..       1     883 [] 0.95

>> AFK13447.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  947.9   0.0  6.8e-287  8.1e-284     153     996 ..      10     882 ..       1     883 [] 0.95

>> ADQ83157.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  946.3   0.0  2.2e-286  2.6e-283     153     996 ..      10     882 ..       1     883 [] 0.95

>> ACY74627.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  934.4   0.1  8.4e-283    1e-279     153     996 ..      10     882 ..       2     883 .] 0.96

>> AEJ81474.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  918.3   0.0  5.8e-278    7e-275     135     996 ..       8     899 ..       3     900 .] 0.96

>> ADX87591.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  897.0   0.1  1.6e-271  1.9e-268     151     997 .]       8     883 .]       1     883 [] 0.95

>> ADX87446.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  896.8   0.1  1.8e-271  2.2e-268     151     997 .]       8     883 .]       1     883 [] 0.95

>> ACR16468.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  896.8   0.1  1.8e-271  2.2e-268     151     997 .]       8     883 .]       1     883 [] 0.95

>> ADX87639.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  896.8   0.2  1.9e-271  2.3e-268     151     997 .]       8     883 .]       1     883 [] 0.95

>> AAY46276.1  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
