# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  hmm/phage-family-interpro-v4.hmm
# target sequence database:        phagescope/GPD.fasta
# output directed to file:         output/GPD_hmmout.txt
# per-seq hits tabular output:     output/GPD_hmmout.tbl.txt
# show alignments in output:       no
# sequence reporting threshold:    E-value <= 0.001
# number of worker threads:        50
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       phage-family-interpro-v4  [M=997]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence        Description
    ------- ------ -----    ------- ------ -----   ---- --  --------        -----------
          0 1013.1   0.1          0 1013.0   0.1    1.0  1  uvig_218383_12   
          0 1013.1   0.1          0 1013.0   0.1    1.0  1  uvig_320142_45   
          0 1013.1   0.2          0 1013.0   0.2    1.0  1  uvig_225801_42   
          0 1012.5   0.1          0 1012.3   0.1    1.0  1  uvig_144888_12   
          0 1012.3   0.1          0 1012.1   0.1    1.0  1  uvig_308242_18   
          0 1012.3   0.1          0 1012.1   0.1    1.0  1  uvig_223513_29   
          0 1012.1   0.0          0 1011.9   0.0    1.0  1  uvig_282596_44   
          0 1012.0   0.1          0 1011.8   0.1    1.0  1  uvig_338631_46   
          0 1011.8   0.1          0 1011.6   0.1    1.0  1  uvig_328834_32   
          0 1011.7   0.2   1.7e-301 1011.5   0.2    1.0  1  uvig_238081_29   
          0 1011.6   0.1   1.8e-301 1011.5   0.1    1.0  1  uvig_326971_40   
   2.4e-301 1011.0   0.1   2.7e-301 1010.9   0.1    1.0  1  uvig_234258_33   
   2.6e-301 1011.0   0.1   2.9e-301 1010.8   0.1    1.0  1  uvig_526968_8    
   4.9e-301 1010.0   0.2   5.5e-301 1009.9   0.2    1.0  1  uvig_335994_4    
   5.5e-301 1009.9   0.0   6.1e-301 1009.7   0.0    1.0  1  uvig_436642_3    
   5.5e-301 1009.9   0.0   6.1e-301 1009.7   0.0    1.0  1  uvig_572013_30   
   1.3e-300 1008.6   0.1   1.4e-300 1008.5   0.1    1.0  1  uvig_241807_36   
   1.6e-300 1008.4   0.1   1.7e-300 1008.2   0.1    1.0  1  uvig_325545_21   
   1.6e-300 1008.3   0.1     2e-300 1008.0   0.1    1.0  1  uvig_286192_12   
   1.7e-300 1008.3   0.1   1.9e-300 1008.1   0.1    1.0  1  uvig_482403_6    
     3e-300 1007.4   0.1   3.4e-300 1007.3   0.1    1.0  1  uvig_234063_14   
     3e-300 1007.4   0.1   3.4e-300 1007.3   0.1    1.0  1  uvig_240911_33   
     3e-300 1007.4   0.1   3.4e-300 1007.2   0.1    1.0  1  uvig_284141_43   
   3.6e-300 1007.2   0.0   4.1e-300 1007.0   0.0    1.0  1  uvig_395422_44   
   5.6e-291  976.7   0.0   6.2e-291  976.6   0.0    1.0  1  uvig_233921_4    
   1.4e-266  896.0   0.2   1.5e-266  895.9   0.2    1.0  1  uvig_175074_4    
   1.4e-266  896.0   0.2   1.5e-266  895.9   0.2    1.0  1  uvig_175344_19   
   8.6e-257  863.6   0.0     1e-256  863.4   0.0    1.0  1  uvig_141149_5    
   2.5e-255  858.7   0.0   3.1e-255  858.4   0.0    1.0  1  uvig_358326_4    
   4.9e-255  857.8   0.0     6e-255  857.5   0.0    1.0  1  uvig_409277_3    
   6.1e-254  854.1   0.0   7.5e-254  853.8   0.0    1.0  1  uvig_373418_11   
   1.1e-253  853.3   0.0   1.3e-253  853.0   0.0    1.0  1  uvig_331826_43   
   1.4e-253  853.0   0.0   1.7e-253  852.7   0.0    1.0  1  uvig_290651_16   
   5.4e-249  837.8   0.1   6.1e-249  837.6   0.1    1.0  1  uvig_374109_5    
   3.2e-248  835.2   0.1   3.6e-248  835.0   0.1    1.0  1  uvig_126697_1    
   1.3e-240  810.0   0.1   1.4e-240  809.9   0.1    1.0  1  uvig_475627_3    
   5.1e-240  808.1   0.1   5.7e-240  807.9   0.1    1.0  1  uvig_255282_10   
   4.5e-239  804.9   0.0   5.1e-239  804.8   0.0    1.0  1  uvig_220123_41   
   6.7e-239  804.4   0.1     8e-239  804.1   0.1    1.0  1  uvig_357645_48   
   6.7e-239  804.4   0.1     8e-239  804.1   0.1    1.0  1  uvig_358610_18   
   1.4e-238  803.3   0.5   1.6e-238  803.1   0.5    1.0  1  uvig_315631_42   
   1.8e-238  802.9   0.1   2.2e-238  802.7   0.1    1.0  1  uvig_233082_46   
   8.2e-238  800.8   0.0   9.2e-238  800.6   0.0    1.0  1  uvig_425055_7    
   1.1e-237  800.3   0.1   1.3e-237  800.1   0.1    1.0  1  uvig_575770_7    
   7.5e-237  797.6   0.1   8.4e-237  797.4   0.1    1.0  1  uvig_257363_47   
   2.5e-236  795.9   0.0   2.8e-236  795.7   0.0    1.0  1  uvig_422488_33   
   5.1e-236  794.8   0.1   5.8e-236  794.6   0.1    1.0  1  uvig_299922_36   
   5.1e-236  794.8   0.1   5.8e-236  794.6   0.1    1.0  1  uvig_304082_31   
   9.2e-236  794.0   0.1     1e-235  793.8   0.1    1.0  1  uvig_230064_23   
   2.3e-235  792.6   0.0   2.8e-235  792.4   0.0    1.0  1  uvig_100422_4    
   2.7e-235  792.4   0.0   3.3e-235  792.1   0.0    1.0  1  uvig_281256_54   
   8.6e-235  790.8   0.0     1e-234  790.5   0.0    1.0  1  uvig_488393_1    
   9.4e-235  790.6   0.0   1.1e-234  790.4   0.0    1.0  1  uvig_425235_6    
   1.2e-234  790.3   0.0   1.4e-234  790.0   0.0    1.0  1  uvig_208707_6    
   1.6e-234  789.9   0.0   1.9e-234  789.6   0.0    1.0  1  uvig_281750_7    
     2e-234  789.5   0.0   2.4e-234  789.3   0.0    1.0  1  uvig_588646_9    
   2.1e-234  789.5   0.0   2.5e-234  789.2   0.0    1.0  1  uvig_72647_6     
   2.3e-234  789.3   0.0   2.8e-234  789.0   0.0    1.0  1  uvig_17177_6     
   2.7e-234  789.1   0.0   3.2e-234  788.8   0.0    1.0  1  uvig_36037_7     
   3.3e-234  788.8   0.0   3.9e-234  788.6   0.0    1.0  1  uvig_376915_1    
   3.3e-234  788.8   0.0   3.9e-234  788.6   0.0    1.0  1  uvig_377589_48   
   3.3e-234  788.8   0.0   3.9e-234  788.6   0.0    1.0  1  uvig_377633_33   
   3.3e-234  788.8   0.0   3.9e-234  788.6   0.0    1.0  1  uvig_379227_1    
   4.2e-234  788.5   0.0   5.1e-234  788.2   0.0    1.0  1  uvig_209630_8    
   7.1e-234  787.7   0.0   8.7e-234  787.4   0.0    1.0  1  uvig_136191_40   
   7.4e-234  787.7   0.0     9e-234  787.4   0.0    1.0  1  uvig_60952_7     
   8.2e-234  787.5   0.0     1e-233  787.2   0.0    1.0  1  uvig_315748_9    
   8.2e-234  787.5   0.0     1e-233  787.2   0.0    1.0  1  uvig_316354_21   
   8.2e-234  787.5   0.0     1e-233  787.2   0.0    1.0  1  uvig_318391_29   
   8.2e-234  787.5   0.0     1e-233  787.2   0.0    1.0  1  uvig_318897_12   
   8.4e-234  787.5   0.0   9.4e-234  787.3   0.0    1.0  1  uvig_477131_47   
   9.8e-234  787.3   0.0   1.2e-233  787.0   0.0    1.0  1  uvig_67235_8     
   1.7e-233  786.5   0.0   2.1e-233  786.2   0.0    1.0  1  uvig_412594_24   
   1.9e-233  786.3   0.0   2.3e-233  786.0   0.0    1.0  1  uvig_285154_4    
   2.3e-233  786.0   0.0   2.7e-233  785.8   0.0    1.0  1  uvig_28387_8     
   2.7e-233  785.8   0.0   3.3e-233  785.5   0.0    1.0  1  uvig_320834_19   
   3.1e-233  785.6   0.0   3.8e-233  785.3   0.0    1.0  1  uvig_509365_7    
   3.3e-233  785.5   0.0   3.9e-233  785.3   0.0    1.0  1  uvig_426153_29   
   3.9e-233  785.3   0.0   4.7e-233  785.0   0.0    1.0  1  uvig_227590_5    
   1.1e-232  783.8   0.0   1.3e-232  783.5   0.0    1.0  1  uvig_84959_6     
   1.5e-232  783.4   0.0   1.8e-232  783.1   0.0    1.0  1  uvig_473875_21   
   2.8e-232  782.4   0.0   3.4e-232  782.2   0.0    1.0  1  uvig_330578_9    
   5.4e-232  781.5   0.0   6.5e-232  781.2   0.0    1.0  1  uvig_298288_9    
   7.8e-232  781.0   0.0   9.3e-232  780.7   0.0    1.0  1  uvig_566450_1    
   8.6e-232  780.8   0.0     1e-231  780.5   0.0    1.0  1  uvig_273523_5    
   2.7e-231  779.2   0.1   3.2e-231  778.9   0.1    1.0  1  uvig_67806_4     
   8.8e-230  774.2   0.1   9.9e-230  774.0   0.1    1.0  1  uvig_83433_12    
   3.3e-227  765.7   0.0   3.9e-227  765.4   0.0    1.0  1  uvig_582826_9    
   6.6e-227  764.6   0.0   7.9e-227  764.4   0.0    1.0  1  uvig_422501_48   
   1.3e-226  763.7   0.0   1.5e-226  763.4   0.0    1.0  1  uvig_568784_6    
   1.4e-226  763.6   0.0   1.7e-226  763.3   0.0    1.0  1  uvig_122681_24   
   4.1e-226  762.0   0.0   4.8e-226  761.8   0.0    1.0  1  uvig_70632_35    
   4.2e-226  762.0   0.0   4.8e-226  761.8   0.0    1.0  1  uvig_298428_24   
   4.3e-226  762.0   0.0   5.1e-226  761.7   0.0    1.0  1  uvig_154362_53   
   6.2e-226  761.4   0.0   7.2e-226  761.2   0.0    1.0  1  uvig_135711_34   
   9.5e-226  760.8   0.0   1.1e-225  760.6   0.0    1.0  1  uvig_311569_5    
   1.2e-225  760.5   0.0   1.4e-225  760.3   0.0    1.0  1  uvig_436430_24   
   1.2e-225  760.5   0.0   1.4e-225  760.2   0.0    1.0  1  uvig_491223_7    
   1.3e-225  760.4   0.0   1.5e-225  760.2   0.0    1.0  1  uvig_324292_1    
   1.5e-225  760.1   0.0   1.8e-225  759.9   0.0    1.0  1  uvig_228248_6    
   1.7e-225  760.0   0.0     2e-225  759.8   0.0    1.0  1  uvig_108610_31   
   2.3e-225  759.5   0.0   2.7e-225  759.3   0.0    1.0  1  uvig_474010_54   
   2.4e-225  759.5   0.0   2.8e-225  759.2   0.0    1.0  1  uvig_100493_29   
   2.4e-225  759.5   0.0   2.9e-225  759.2   0.0    1.0  1  uvig_94883_7     
   2.5e-225  759.4   0.0   2.9e-225  759.2   0.0    1.0  1  uvig_333159_18   
   2.6e-225  759.4   0.0   3.1e-225  759.1   0.0    1.0  1  uvig_243643_26   
   2.6e-225  759.3   0.0   3.2e-225  759.1   0.0    1.0  1  uvig_377297_43   
   2.8e-225  759.3   0.0   3.4e-225  759.0   0.0    1.0  1  uvig_150947_4    
   2.9e-225  759.2   0.3   3.2e-225  759.1   0.3    1.0  1  uvig_408454_1    
   3.9e-225  758.8   0.0   4.5e-225  758.6   0.0    1.0  1  uvig_418485_41   
   4.2e-225  758.7   0.0     5e-225  758.4   0.0    1.0  1  uvig_225429_21   
   4.3e-225  758.6   0.0   5.1e-225  758.4   0.0    1.0  1  uvig_459504_7    
   4.3e-225  758.6   0.0   5.1e-225  758.4   0.0    1.0  1  uvig_459698_28   
   4.3e-225  758.6   1.2   5.1e-225  758.4   1.2    1.0  1  uvig_416902_14   
   4.8e-225  758.5   0.0   5.7e-225  758.3   0.0    1.0  1  uvig_151721_1    
     5e-225  758.4   0.0   5.9e-225  758.2   0.0    1.0  1  uvig_150295_49   
   5.1e-225  758.4   0.0     6e-225  758.2   0.0    1.0  1  uvig_7994_42     
   5.3e-225  758.3   0.0   6.3e-225  758.1   0.0    1.0  1  uvig_239218_16   
   5.4e-225  758.3   0.0   6.4e-225  758.1   0.0    1.0  1  uvig_420773_23   
     6e-225  758.2   0.0   7.1e-225  757.9   0.0    1.0  1  uvig_253003_4    
   6.1e-225  758.2   0.0   7.2e-225  757.9   0.0    1.0  1  uvig_255776_1    
   6.3e-225  758.1   0.0   7.4e-225  757.9   0.0    1.0  1  uvig_177793_28   
   7.7e-225  757.8   0.0   8.9e-225  757.6   0.0    1.0  1  uvig_81580_3     
     8e-225  757.7   0.0   9.4e-225  757.5   0.0    1.0  1  uvig_575985_11   
   8.1e-225  757.7   0.0   9.4e-225  757.5   0.0    1.0  1  uvig_149729_33   
   9.3e-225  757.5   0.0   1.1e-224  757.3   0.0    1.0  1  uvig_374727_6    
   9.7e-225  757.5   0.0   1.1e-224  757.2   0.0    1.0  1  uvig_216893_9    
   9.8e-225  757.5   0.0   1.2e-224  757.2   0.0    1.0  1  uvig_67406_1     
   9.9e-225  757.4   0.0   1.2e-224  757.2   0.0    1.0  1  uvig_31538_32    
     1e-224  757.4   0.0   1.2e-224  757.2   0.0    1.0  1  uvig_419601_39   
     1e-224  757.4   0.0   1.2e-224  757.1   0.0    1.0  1  uvig_115757_48   
   1.1e-224  757.2   0.0   1.3e-224  757.0   0.0    1.0  1  uvig_311065_20   
   1.3e-224  757.1   0.0   1.5e-224  756.9   0.0    1.0  1  uvig_573646_20   
   1.4e-224  757.0   0.0   1.5e-224  756.8   0.0    1.0  1  uvig_326968_47   
   1.4e-224  757.0   0.0   1.6e-224  756.7   0.0    1.0  1  uvig_462257_25   
   1.4e-224  756.9   0.0   1.7e-224  756.7   0.0    1.0  1  uvig_359478_48   
   1.4e-224  756.9   0.0   1.7e-224  756.7   0.0    1.0  1  uvig_359530_37   
   1.8e-224  756.6   0.0   2.1e-224  756.3   0.0    1.0  1  uvig_108508_45   
     2e-224  756.4   0.0   2.4e-224  756.2   0.0    1.0  1  uvig_153132_32   
   2.2e-224  756.3   0.0   2.6e-224  756.1   0.0    1.0  1  uvig_383789_4    
   2.9e-224  755.9   0.0   3.4e-224  755.7   0.0    1.0  1  uvig_327548_9    
   3.6e-224  755.6   0.0   4.2e-224  755.4   0.0    1.0  1  uvig_15861_5     
     4e-224  755.4   0.0   4.8e-224  755.2   0.0    1.0  1  uvig_570296_40   
   4.3e-224  755.3   0.0   5.3e-224  755.0   0.0    1.0  1  uvig_106379_25   
   4.4e-224  755.3   0.0   5.1e-224  755.1   0.0    1.0  1  uvig_133171_8    
   7.8e-224  754.5   0.0   9.3e-224  754.2   0.0    1.0  1  uvig_24415_7     
   9.2e-224  754.2   0.0     1e-223  754.1   0.0    1.0  1  uvig_235817_15   
   1.1e-223  754.0   0.0   1.2e-223  753.9   0.0    1.0  1  uvig_230190_29   
   1.2e-223  753.9   0.0   1.4e-223  753.6   0.0    1.0  1  uvig_79432_25    
   1.8e-223  753.3   1.0   2.2e-223  753.0   1.0    1.0  1  uvig_573647_5    
     2e-223  753.1   0.2   2.4e-223  752.9   0.2    1.0  1  uvig_583484_41   
   2.4e-223  752.9   0.2     3e-223  752.6   0.2    1.0  1  uvig_596756_21   
   2.5e-223  752.8   0.2     3e-223  752.6   0.2    1.0  1  uvig_579227_10   
   2.7e-223  752.7   0.0   3.1e-223  752.5   0.0    1.0  1  uvig_348439_51   
   2.7e-223  752.7   0.2   3.2e-223  752.4   0.2    1.0  1  uvig_595002_22   
   2.9e-223  752.6   0.0   3.5e-223  752.3   0.0    1.0  1  uvig_78558_6     
   3.7e-223  752.3   0.2   4.4e-223  752.0   0.2    1.0  1  uvig_588114_1    
   4.9e-223  751.8   0.0     6e-223  751.6   0.0    1.0  1  uvig_339001_31   
   4.9e-223  751.8   0.0     6e-223  751.6   0.0    1.0  1  uvig_339765_2    
   5.7e-223  751.6   0.0   6.3e-223  751.5   0.0    1.0  1  uvig_575578_7    
   5.8e-223  751.6   0.5   6.9e-223  751.3   0.5    1.0  1  uvig_579803_38   
   6.1e-223  751.5   0.0   7.3e-223  751.3   0.0    1.0  1  uvig_31718_1     
     8e-223  751.1   0.6   9.4e-223  750.9   0.6    1.0  1  uvig_592331_4    
   9.5e-223  750.9   0.1   1.1e-222  750.6   0.1    1.0  1  uvig_136190_10   
   9.5e-223  750.9   0.1   1.1e-222  750.6   0.1    1.0  1  uvig_319907_36   
   1.3e-222  750.5   0.0   1.4e-222  750.3   0.0    1.0  1  uvig_234008_38   
   1.4e-222  750.3   0.3   1.6e-222  750.1   0.3    1.0  1  uvig_175224_14   
   1.7e-222  750.0   0.2     2e-222  749.8   0.2    1.0  1  uvig_591186_33   
   2.2e-222  749.7   0.1   2.6e-222  749.4   0.1    1.0  1  uvig_37376_21    
   2.3e-222  749.6   0.3   2.8e-222  749.4   0.3    1.0  1  uvig_595126_45   
   2.5e-222  749.5   0.0     3e-222  749.2   0.0    1.0  1  uvig_140435_1    
     3e-222  749.2   0.9   3.7e-222  748.9   0.9    1.0  1  uvig_226450_6    
   3.6e-222  749.0   0.1   4.4e-222  748.7   0.1    1.0  1  uvig_298352_19   
   3.6e-222  749.0   0.1   4.4e-222  748.7   0.1    1.0  1  uvig_319698_21   
   3.9e-222  748.8   0.1   4.7e-222  748.6   0.1    1.0  1  uvig_416103_17   
     4e-222  748.8   0.1   4.8e-222  748.6   0.1    1.0  1  uvig_37201_30    
     7e-222  748.0   0.1   8.4e-222  747.8   0.1    1.0  1  uvig_37961_32    
   7.1e-222  748.0   0.5   8.6e-222  747.7   0.5    1.0  1  uvig_580846_18   
   7.8e-222  747.9   0.1   9.4e-222  747.6   0.1    1.0  1  uvig_282383_48   
   7.8e-222  747.9   0.1   9.4e-222  747.6   0.1    1.0  1  uvig_282583_38   
   9.7e-222  747.5   0.1   1.2e-221  747.3   0.1    1.0  1  uvig_420655_30   
   1.3e-221  747.2   0.1   1.5e-221  746.9   0.1    1.0  1  uvig_64810_8     
   1.5e-221  747.0   0.1   1.8e-221  746.7   0.1    1.0  1  uvig_276057_24   
   1.7e-221  746.7   1.0   2.1e-221  746.4   1.0    1.0  1  uvig_595902_1    
   1.9e-221  746.6   0.6   2.3e-221  746.3   0.6    1.0  1  uvig_498087_10   
     2e-221  746.5   0.3   2.5e-221  746.2   0.3    1.0  1  uvig_586391_29   
   2.1e-221  746.5   0.2   2.5e-221  746.2   0.2    1.0  1  uvig_546600_25   
   2.1e-221  746.5   0.2   2.5e-221  746.2   0.2    1.0  1  uvig_566987_50   
   2.4e-221  746.2   0.1   2.9e-221  746.0   0.1    1.0  1  uvig_263948_1    
   6.2e-221  744.9   0.1   7.5e-221  744.6   0.1    1.0  1  uvig_39980_18    
   6.4e-221  744.8   0.3   7.8e-221  744.6   0.3    1.0  1  uvig_149736_1    
   7.6e-221  744.6   0.0     9e-221  744.3   0.0    1.0  1  uvig_546683_22   
     8e-221  744.5   0.4   9.8e-221  744.2   0.4    1.0  1  uvig_585413_7    
   1.7e-220  743.4   0.0   2.1e-220  743.2   0.0    1.0  1  uvig_74286_22    
   1.9e-220  743.3   0.1   2.3e-220  743.0   0.1    1.0  1  uvig_114100_11   
     2e-220  743.2   0.2   2.4e-220  743.0   0.2    1.0  1  uvig_552133_7    
   7.4e-218  734.7   0.0   9.1e-218  734.4   0.0    1.0  1  uvig_228979_17   
   8.6e-218  734.5   0.0   9.6e-218  734.3   0.0    1.0  1  uvig_477848_40   
   2.7e-217  732.8   0.0   3.1e-217  732.7   0.0    1.0  1  uvig_132033_21   
   2.9e-214  722.8   0.1   3.3e-214  722.6   0.1    1.0  1  uvig_588657_22   
     3e-211  712.8   0.0   3.6e-211  712.5   0.0    1.0  1  uvig_327355_14   
   5.4e-211  712.0   0.0   6.5e-211  711.7   0.0    1.0  1  uvig_334187_35   
   5.8e-210  708.6   0.0   6.9e-210  708.3   0.0    1.0  1  uvig_226076_31   
   8.6e-208  701.4   0.1     1e-207  701.1   0.1    1.0  1  uvig_314677_15   
   8.6e-208  701.4   0.1     1e-207  701.1   0.1    1.0  1  uvig_316304_23   
   2.8e-205  693.1   9.1   3.3e-205  692.8   9.1    1.0  1  uvig_546460_22   
     5e-205  692.2   0.0   6.2e-205  691.9   0.0    1.0  1  uvig_341182_27   
   2.1e-204  690.2   0.0   2.6e-204  689.9   0.0    1.0  1  uvig_241806_11   
   3.6e-203  686.1   0.0   4.4e-203  685.8   0.0    1.0  1  uvig_251114_44   
   5.4e-203  685.5   0.0   6.6e-203  685.2   0.0    1.0  1  uvig_236141_38   
   5.5e-203  685.5   0.0   6.8e-203  685.2   0.0    1.0  1  uvig_227025_23   
     8e-203  684.9   0.2   9.4e-203  684.7   0.2    1.0  1  uvig_131260_13   
   8.6e-203  684.8   0.0   1.1e-202  684.5   0.0    1.0  1  uvig_133719_45   
     1e-202  684.6   0.0   1.3e-202  684.3   0.0    1.0  1  uvig_319908_43   
   1.6e-202  683.9   0.0     2e-202  683.6   0.0    1.0  1  uvig_476814_23   
     2e-202  683.6   0.0   2.5e-202  683.3   0.0    1.0  1  uvig_410676_24   
   2.2e-202  683.5   0.0   2.7e-202  683.2   0.0    1.0  1  uvig_227326_1    
   2.2e-202  683.5   0.6   2.7e-202  683.2   0.6    1.0  1  uvig_453684_96   
   2.8e-202  683.1   0.0   3.4e-202  682.8   0.0    1.0  1  uvig_253466_23   
   2.9e-202  683.1   0.1   3.4e-202  682.8   0.1    1.0  1  uvig_83269_11    
   3.6e-202  682.8   0.1   4.2e-202  682.6   0.1    1.0  1  uvig_225416_7    
     9e-202  681.4   0.5   1.1e-201  681.2   0.5    1.0  1  uvig_79152_11    
     1e-201  681.3   0.0   1.2e-201  681.0   0.0    1.0  1  uvig_250443_29   
   1.1e-201  681.2   0.2   1.3e-201  680.9   0.2    1.0  1  uvig_227582_39   
   1.7e-201  680.6   0.2     2e-201  680.3   0.2    1.0  1  uvig_263789_8    
   1.8e-201  680.4   0.6   2.2e-201  680.1   0.6    1.0  1  uvig_254735_109  
     2e-201  680.3   0.2   2.3e-201  680.1   0.2    1.0  1  uvig_153597_9    
   3.1e-201  679.7   0.0   3.8e-201  679.4   0.0    1.0  1  uvig_222971_6    
   5.4e-201  678.9   0.0   6.6e-201  678.6   0.0    1.0  1  uvig_402517_2    
   7.1e-201  678.5   0.0   8.6e-201  678.2   0.0    1.0  1  uvig_248972_10   
   7.3e-201  678.4   0.0   8.9e-201  678.1   0.0    1.0  1  uvig_435553_5    
   7.8e-201  678.3   0.0   9.6e-201  678.0   0.0    1.0  1  uvig_320895_44   
   1.3e-200  677.7   0.0   1.5e-200  677.4   0.0    1.0  1  uvig_385142_13   
   1.3e-200  677.7   0.0   1.5e-200  677.4   0.0    1.0  1  uvig_386007_22   
   1.4e-200  677.5   0.0   1.7e-200  677.2   0.0    1.0  1  uvig_256998_25   
   1.7e-200  677.2   0.0   2.1e-200  676.9   0.0    1.0  1  uvig_326969_45   
   1.7e-200  677.2   0.0   2.1e-200  676.9   0.0    1.0  1  uvig_329991_32   
   6.8e-200  675.2   0.0   8.3e-200  674.9   0.0    1.0  1  uvig_247528_8    
   6.9e-200  675.2   0.0   8.4e-200  674.9   0.0    1.0  1  uvig_19620_1     
   7.1e-200  675.2   0.0   8.7e-200  674.9   0.0    1.0  1  uvig_592804_40   
   7.4e-200  675.1   0.0   9.1e-200  674.8   0.0    1.0  1  uvig_311858_38   
   7.4e-200  675.1   0.0   9.1e-200  674.8   0.0    1.0  1  uvig_481128_10   
   7.5e-200  675.1   0.0   9.3e-200  674.8   0.0    1.0  1  uvig_254490_51   
   8.2e-200  675.0   0.0     1e-199  674.7   0.0    1.0  1  uvig_245956_33   
   9.4e-200  674.8   0.0   1.1e-199  674.5   0.0    1.0  1  uvig_156423_2    
     1e-199  674.6   0.0   1.3e-199  674.3   0.0    1.0  1  uvig_465053_7    
   1.1e-199  674.5   0.0   1.4e-199  674.2   0.0    1.0  1  uvig_124654_18   
   1.2e-199  674.4   0.0   1.4e-199  674.2   0.0    1.0  1  uvig_437384_31   
   1.3e-199  674.3   0.0   1.6e-199  674.0   0.0    1.0  1  uvig_196687_34   
   1.3e-199  674.3   0.0   1.6e-199  674.0   0.0    1.0  1  uvig_253833_30   
   1.8e-199  673.8   0.9   2.2e-199  673.5   0.9    1.0  1  uvig_56814_9     
   1.9e-199  673.8   0.0   2.3e-199  673.5   0.0    1.0  1  uvig_321797_10   
   3.4e-199  672.9   8.3   4.2e-199  672.6   8.3    1.0  1  uvig_508933_35   
   3.5e-199  672.9   0.0   4.3e-199  672.6   0.0    1.0  1  uvig_255775_8    
   3.7e-199  672.8   0.0   4.5e-199  672.5   0.0    1.0  1  uvig_246653_14   
   3.7e-199  672.8   0.0   4.5e-199  672.5   0.0    1.0  1  uvig_254866_7    
   5.6e-199  672.2   0.0   6.9e-199  671.9   0.0    1.0  1  uvig_479590_20   
   9.3e-199  671.5   0.0   1.1e-198  671.2   0.0    1.0  1  uvig_469620_19   
   1.1e-198  671.2   0.0   1.3e-198  670.9   0.0    1.0  1  uvig_479093_9    
   1.6e-198  670.7   0.0     2e-198  670.4   0.0    1.0  1  uvig_462350_27   
   1.8e-198  670.5   0.0   2.2e-198  670.2   0.0    1.0  1  uvig_466351_26   
   1.9e-198  670.5   0.0   2.3e-198  670.2   0.0    1.0  1  uvig_135276_7    
   2.5e-198  670.1   0.0   2.9e-198  669.8   0.0    1.0  1  uvig_324151_45   
   3.2e-198  669.7   0.0     4e-198  669.4   0.0    1.0  1  uvig_226763_38   
   3.9e-198  669.4   0.0   4.9e-198  669.1   0.0    1.0  1  uvig_288644_14   
   1.2e-197  667.8   0.0   1.5e-197  667.5   0.0    1.0  1  uvig_479163_10   
   1.4e-197  667.6   0.0   1.7e-197  667.3   0.0    1.0  1  uvig_132871_47   
   1.8e-197  667.2   0.0     2e-197  667.0   0.0    1.0  1  uvig_370755_10   
   5.1e-197  665.7   0.2   6.2e-197  665.4   0.2    1.0  1  uvig_597171_29   
